IdPersona,TotalVisitas,DiasActivo,TiempoActivoDias,VisitasUlt30,VisitasUlt90,VisitasUlt180,PropUlt90,DiasDesdeUltima,tasa_caida_visitas,DuracionMediaTotal,DuracionMediaUlt90,DeltaDuracionUlt90VsTotal,StdDiasEntreVisitas,FrecuenciaModal,MaxRachaSinVisita,MaxRachaConVisita,SemanasConVisitaRatio,HoraMediaAcceso,PropVisitasFinDeSemana,PropVisitasFestivo,VisitasPrimerTrimestre,VisitasUltimoTrimestre,DiaFav_domingo,DiaFav_jueves,DiaFav_lunes,DiaFav_martes,DiaFav_miércoles,DiaFav_sábado,DiaFav_viernes,EstFav_invierno,EstFav_otono,EstFav_primavera,EstFav_verano,TieneAccesos
113074,43,43,341,8,18,25,0.4186046511627907,48,1.8,94.15736434108527,106.6888888888889,0.1330912843142906,12.843754051701145,1.0,63.0,3,0.4489795918367347,15.113178294573643,0.18604651162790697,0.0,10,18,False,False,False,False,False,False,True,False,False,False,True,True
113076,46,46,281,5,18,33,0.391304347826087,121,1.3846153846153846,82.3963768115942,89.76203703703703,0.0893930110820892,8.094320520671147,1.0,34.0,5,0.5609756097560976,14.689492753623188,0.2391304347826087,0.0,13,18,False,False,False,True,False,False,False,False,False,True,False,True
113077,49,48,329,1,14,27,0.2857142857142857,78,0.7,85.59149659863944,107.92857142857143,0.2609730606146109,13.23975953855994,1.0,60.0,5,0.3958333333333333,15.61904761904762,0.20408163265306123,0.04081632653061224,20,14,False,False,False,False,True,False,False,False,False,True,False,True
113079,22,21,101,1,19,22,0.8636363636363636,128,0.8571428571428571,90.59469696969698,100.3859649122807,0.10807771613672704,7.88379318674316,1.0,36.0,4,0.6,12.240909090909092,0.09090909090909091,0.0,21,18,False,False,False,True,False,False,False,False,False,True,False,True
113081,6,6,82,3,6,6,1.0,50,1.0,65.30833333333332,65.30833333333332,0.0,8.754427451295715,6.0,31.0,1,0.5,17.53611111111111,0.0,0.0,6,6,False,False,True,False,False,False,False,False,False,False,True,True
113083,2,2,31,1,2,2,1.0,362,1.0,58.21666666666667,58.21666666666667,0.0,0.0,31.0,31.0,1,0.4,18.21666666666667,0.5,0.0,2,2,False,False,False,False,True,False,False,False,True,False,False,True
113084,25,25,314,7,13,14,0.52,73,1.625,80.09533333333333,94.80512820512821,0.1836535820454985,22.071695046421382,2.0,92.0,3,0.3111111111111111,16.922666666666668,0.08,0.04,8,13,False,False,True,False,False,False,False,True,False,False,False,True
113085,22,22,59,13,22,22,1.0,45,1.0,97.05530303030305,97.05530303030305,0.0,3.580623085163326,1.0,18.0,4,0.8888888888888888,13.956818181818182,0.22727272727272727,0.0,22,22,False,True,False,False,False,False,False,False,False,False,True,True
113089,105,101,353,14,39,71,0.37142857142857144,45,2.0526315789473686,109.95777777777779,138.38504273504267,0.25852891475049405,5.2958951252375455,2.0,52.0,3,0.8823529411764706,10.671269841269842,0.13333333333333333,0.0380952380952381,19,39,False,False,True,False,False,False,False,False,False,False,True,True
113090,6,6,170,1,2,6,0.3333333333333333,84,0.5,81.28611111111111,87.81666666666666,0.08034036154871334,20.890189084831185,7.0,68.0,1,0.24,11.430555555555557,0.16666666666666666,0.16666666666666666,4,2,False,False,False,False,True,False,False,False,False,True,False,True
113091,6,6,144,3,4,6,0.6666666666666666,51,2.0,60.577777777777776,60.15833333333333,-0.006924064563462947,26.41514716975849,1.0,75.0,2,0.23809523809523808,13.608333333333334,0.16666666666666666,0.0,2,4,False,False,True,False,False,False,False,False,False,False,True,True
113095,66,65,360,4,14,23,0.21212121212121213,48,0.9333333333333333,56.6469696969697,117.65595238095237,1.077003465681348,7.628039213881947,1.0,39.0,5,0.6153846153846154,12.825252525252525,0.12121212121212122,0.0,15,14,False,False,False,False,False,False,True,True,False,False,False,True
113097,5,5,9,5,5,5,1.0,337,1.0,46.21333333333333,46.21333333333333,0.0,1.6393596310755,1.0,5.0,3,1.0,18.3,0.0,0.0,5,5,False,False,True,False,False,False,False,False,True,False,False,True
113098,6,6,43,2,6,6,1.0,356,1.0,15.53888888888889,15.53888888888889,0.0,11.288932633336067,1.0,31.0,2,0.5714285714285714,16.844444444444445,0.16666666666666666,0.0,6,6,False,True,False,False,False,False,False,False,True,False,False,True
113099,2,2,59,1,2,2,1.0,318,1.0,21.40833333333333,21.40833333333333,0.0,0.0,59.0,59.0,1,0.2222222222222222,17.9,0.0,0.0,2,2,False,False,True,False,False,False,False,True,False,False,False,True
113106,5,5,15,5,5,5,1.0,393,1.0,13.773333333333332,13.773333333333332,0.0,2.0463381929681126,2.0,7.0,1,1.0,17.823333333333334,0.2,0.2,5,5,False,False,False,False,True,False,False,False,True,False,False,True
113108,13,13,355,1,2,6,0.15384615384615385,45,1.0,36.261538461538464,76.96666666666667,1.1225427803705275,34.79812814250534,1.0,106.0,3,0.17647058823529413,10.43846153846154,0.23076923076923078,0.15384615384615385,2,2,False,False,False,False,False,False,True,False,False,True,False,True
113110,11,10,156,6,6,11,0.5454545454545454,210,1.2,33.53181818181818,31.097222222222218,-0.07260554576536694,38.25232019106815,1.0,130.0,4,0.21739130434782608,10.443939393939393,0.09090909090909091,0.0,5,6,False,True,False,False,False,False,False,False,False,True,False,True
113113,6,6,160,1,1,6,0.16666666666666666,209,0.2,64.43055555555556,28.433333333333334,-0.5586979952575986,35.111251757805505,1.0,96.0,2,0.21739130434782608,9.313888888888888,0.8333333333333334,0.16666666666666666,5,1,False,False,False,False,False,True,False,True,False,False,False,True
113114,16,16,45,6,16,16,1.0,161,1.0,38.209375,38.209375,0.0,5.692099788303083,1.0,24.0,5,0.7142857142857143,8.289583333333335,0.0625,0.0625,16,16,False,False,False,False,True,False,False,False,False,True,False,True
113120,3,3,42,2,3,3,1.0,352,1.0,44.76111111111111,44.76111111111111,0.0,1.0,20.0,22.0,1,0.42857142857142855,13.15,0.0,0.0,3,3,False,False,False,True,False,False,False,False,True,False,False,True
113125,40,40,352,13,24,28,0.6,49,8.0,92.86041666666668,117.05486111111111,0.260546369625857,22.479035451849274,1.0,105.0,5,0.39215686274509803,12.967916666666667,0.025,0.0,3,24,False,False,False,False,True,False,False,False,False,False,True,True
113126,28,28,352,10,15,18,0.5357142857142857,48,1.875,72.97083333333333,77.23333333333332,0.058413749785873194,23.729153004942287,1.0,123.0,3,0.35294117647058826,14.686309523809523,0.07142857142857142,0.03571428571428571,8,15,False,False,False,True,False,False,False,False,False,False,True,True
113129,1,1,1,1,1,1,1.0,382,1.0,57.016666666666666,57.016666666666666,0.0,0.0,1.0,0.0,1,1.0,10.666666666666666,1.0,0.0,1,1,True,False,False,False,False,False,False,False,True,False,False,True
113131,23,23,308,2,6,10,0.2608695652173913,67,0.8571428571428571,64.6376811594203,55.03333333333334,-0.14858744394618834,12.120606045453787,7.0,42.0,1,0.37777777777777777,13.163768115942029,0.43478260869565216,0.043478260869565216,7,6,False,False,False,False,False,False,True,True,False,False,False,True
113137,21,21,183,4,14,20,0.6666666666666666,141,2.0,120.75634920634923,117.01309523809523,-0.030998402923373403,13.024112253815996,2.0,41.0,1,0.4074074074074074,9.304761904761905,0.09523809523809523,0.047619047619047616,7,14,False,False,True,False,False,False,False,False,False,True,False,True
113140,38,38,224,9,18,26,0.47368421052631576,122,1.125,91.99780701754385,81.06574074074074,-0.11882963987085457,9.290931195717931,1.0,42.0,4,0.5151515151515151,13.364035087719298,0.18421052631578946,0.02631578947368421,16,18,False,False,True,False,False,False,False,False,False,True,False,True
113142,16,16,183,5,5,15,0.3125,204,0.45454545454545453,78.42604166666666,112.09666666666666,0.42932964974963145,21.342289786556016,1.0,89.0,2,0.4074074074074074,14.285416666666666,0.0625,0.0,11,5,False,False,False,True,False,False,False,False,True,False,False,True
113151,1,1,1,1,1,1,1.0,408,1.0,47.766666666666666,47.766666666666666,0.0,0.0,1.0,0.0,1,1.0,7.333333333333333,0.0,0.0,1,1,False,False,False,True,False,False,False,False,True,False,False,True
113152,1,1,1,1,1,1,1.0,406,1.0,53.88333333333333,53.88333333333333,0.0,0.0,1.0,0.0,1,1.0,7.316666666666666,0.0,0.0,1,1,False,True,False,False,False,False,False,False,True,False,False,True
113154,3,3,2,3,3,3,1.0,400,1.0,51.73888888888889,51.73888888888889,0.0,0.0,1.0,1.0,3,1.0,8.066666666666666,0.0,0.3333333333333333,3,3,False,False,True,False,False,False,False,False,True,False,False,True
113157,1,1,1,1,1,1,1.0,381,1.0,132.55,132.55,0.0,0.0,1.0,0.0,1,1.0,17.35,0.0,0.0,1,1,False,False,True,False,False,False,False,False,True,False,False,True
113158,13,13,261,4,4,4,0.3076923076923077,136,0.4444444444444444,84.4076923076923,104.55833333333334,0.23872991281630684,53.622328993309,2.0,196.0,2,0.18421052631578946,10.456410256410258,0.15384615384615385,0.0,9,4,False,False,True,False,False,False,False,False,True,False,False,True
113159,9,9,93,2,8,9,0.8888888888888888,309,1.0,79.62037037037037,78.51666666666667,-0.013862076985695977,15.329200076977273,3.0,47.0,2,0.42857142857142855,11.327777777777778,0.1111111111111111,0.0,8,8,False,False,True,False,False,False,False,False,True,False,False,True
113160,17,17,198,7,15,16,0.8823529411764706,184,7.5,119.7627450980392,125.59222222222223,0.04867521297554552,22.841505532692018,1.0,95.0,2,0.3793103448275862,16.09607843137255,0.23529411764705882,0.0,2,15,False,False,False,True,False,False,False,False,False,True,False,True
113161,29,29,355,1,5,12,0.1724137931034483,45,0.4166666666666667,96.87586206896552,91.49,-0.0555955008186802,17.675757351785062,3.0,68.0,3,0.3333333333333333,11.378160919540226,0.1724137931034483,0.034482758620689655,12,5,False,False,False,True,False,False,False,False,True,False,False,True
113162,23,23,332,5,12,17,0.5217391304347826,70,2.4,96.94855072463768,91.14027777777778,-0.05991087956907267,24.43899471766213,1.0,99.0,3,0.2916666666666667,13.98695652173913,0.043478260869565216,0.08695652173913043,5,12,False,True,False,False,False,False,False,False,False,True,False,True
113166,43,42,263,3,6,13,0.13953488372093023,121,0.1935483870967742,98.70968992248062,70.14444444444445,-0.28938643714177636,8.555308916549793,1.0,42.0,3,0.5789473684210527,17.765503875968992,0.023255813953488372,0.0,31,6,False,False,False,True,False,False,False,False,True,False,False,True
113169,38,38,333,5,16,27,0.42105263157894735,47,1.875,76.1864035087719,72.95520833333333,-0.04241170375061136,9.215146169156457,7.0,39.0,2,0.625,11.839035087719298,0.5526315789473685,0.0,8,15,True,False,False,False,False,False,False,False,False,False,True,True
113170,20,20,89,10,20,20,1.0,306,1.0,102.85500000000002,102.85500000000002,0.0,8.297448127548789,1.0,39.0,3,0.6923076923076923,14.4625,0.25,0.0,20,20,False,False,False,False,True,False,False,False,True,False,False,True
113171,76,76,350,16,45,66,0.5921052631578947,45,8.8,86.13574561403507,90.47777777777777,0.05040917835899251,14.931249854657922,1.0,128.0,6,0.5490196078431373,11.570394736842106,0.11842105263157894,0.0,5,44,False,False,False,False,True,False,False,False,False,False,True,True
113172,3,3,54,2,3,3,1.0,335,1.0,58.35,58.35,0.0,3.0,24.0,30.0,1,0.375,16.583333333333332,0.3333333333333333,0.0,3,3,False,False,False,False,True,False,False,False,True,False,False,True
113175,2,2,2,2,2,2,1.0,392,1.0,71.74166666666667,71.74166666666667,0.0,0.0,2.0,2.0,1,1.0,16.316666666666666,0.0,0.0,2,2,False,False,False,True,False,False,False,False,True,False,False,True
113177,52,52,327,11,15,37,0.28846153846153844,50,1.875,76.87147435897437,79.72111111111111,0.03707014566716275,7.66242799432178,1.0,35.0,4,0.6808510638297872,18.7375,0.11538461538461539,0.019230769230769232,8,15,False,False,False,True,False,False,False,False,False,True,False,True
113185,10,10,96,4,8,10,0.8,308,1.0,71.78166666666667,72.15,0.005131300935707902,12.613925285616336,2.0,36.0,1,0.5,16.636666666666663,0.2,0.0,8,8,False,True,False,False,False,False,False,False,True,False,False,True
113187,73,73,347,9,26,52,0.3561643835616438,45,12.5,95.10593607305937,87.00576923076922,-0.08516993971930088,12.296483676338905,1.0,104.0,4,0.62,9.105251141552513,0.0684931506849315,0.0,2,25,False,False,False,True,False,False,False,False,False,False,True,True
113189,5,5,12,5,5,5,1.0,345,1.0,148.33666666666667,148.33666666666667,0.0,2.449489742783178,1.0,7.0,3,1.5,7.636666666666668,0.2,0.0,5,5,False,True,False,False,False,False,False,False,True,False,False,True
113192,5,5,100,2,4,5,0.8,275,1.3333333333333333,93.78666666666666,76.2375,-0.18711792721069093,26.842131062939096,1.0,66.0,2,0.2,12.88,0.2,0.0,3,4,False,False,True,False,False,False,False,False,True,False,False,True
113196,1,1,1,1,1,1,1.0,401,1.0,23.783333333333335,23.783333333333335,0.0,0.0,1.0,0.0,1,1.0,9.45,0.0,0.0,1,1,False,False,False,True,False,False,False,False,True,False,False,True
113197,30,30,281,4,9,23,0.3,118,1.2857142857142858,69.72666666666666,54.26111111111111,-0.22180259425693968,11.516415415354944,2.0,34.0,2,0.4634146341463415,14.590555555555556,0.3,0.03333333333333333,7,9,False,False,False,False,False,True,False,True,False,False,False,True
113199,19,19,269,1,3,11,0.15789473684210525,103,0.375,90.75175438596493,79.88333333333333,-0.11975990024841264,17.164149401917886,2.0,54.0,2,0.3333333333333333,14.314912280701755,0.2631578947368421,0.05263157894736842,8,3,False,False,False,True,False,False,False,False,False,True,False,True
113202,1,1,1,1,1,1,1.0,405,1.0,60.03333333333333,60.03333333333333,0.0,0.0,1.0,0.0,1,1.0,12.483333333333333,0.0,0.0,1,1,False,False,False,False,False,False,True,False,True,False,False,True
113203,25,25,232,2,7,18,0.28,174,0.3888888888888889,61.324,52.904761904761905,-0.1372910784560383,19.049642749639396,2.0,75.0,4,0.35294117647058826,15.508666666666668,0.32,0.0,18,7,False,True,False,False,False,False,False,False,True,False,False,True
113205,22,22,340,3,10,17,0.45454545454545453,45,4.5,65.61969696969696,76.845,0.17106606017225073,21.373368047128288,2.0,74.0,3,0.30612244897959184,17.04469696969697,0.2727272727272727,0.0,2,9,False,True,False,False,False,False,False,False,False,False,True,True
113206,18,18,312,2,4,7,0.2222222222222222,53,0.5,100.27037037037037,124.30833333333334,0.23973146677501572,18.581905102325592,2.0,72.0,2,0.26666666666666666,14.99814814814815,0.2777777777777778,0.0,8,4,False,False,False,False,False,False,True,True,False,False,False,True
113207,1,1,1,1,1,1,1.0,368,1.0,89.16666666666667,89.16666666666667,0.0,0.0,1.0,0.0,1,1.0,9.35,1.0,0.0,1,1,True,False,False,False,False,False,False,False,True,False,False,True
113215,31,31,347,7,12,21,0.3870967741935484,50,1.3333333333333333,83.04032258064515,70.5861111111111,-0.1499778792096944,17.925184021990468,1.0,79.0,3,0.44,16.04784946236559,0.16129032258064516,0.03225806451612903,9,12,False,False,True,False,False,False,False,False,False,False,True,True
113216,22,21,364,1,1,3,0.045454545454545456,45,0.07142857142857142,85.20909090909089,122.71666666666667,0.44018279455172693,29.057141296374294,1.0,105.0,4,0.20754716981132076,10.128030303030304,0.18181818181818182,0.0,14,1,False,False,True,False,False,False,False,False,True,False,False,True
113218,17,17,231,3,6,8,0.35294117647058826,157,0.5555555555555556,93.67352941176469,73.64999999999999,-0.2137586737417187,22.997197519480498,1.0,89.0,3,0.29411764705882354,10.383333333333333,0.11764705882352941,0.0,9,5,False,False,False,False,True,False,False,False,True,False,False,True
113220,9,9,227,2,5,8,0.5555555555555556,136,1.6666666666666667,69.71481481481482,79.36999999999999,0.13849545768474725,30.959398815222496,2.0,86.0,1,0.24242424242424243,14.514814814814814,0.3333333333333333,0.0,3,5,False,False,False,False,True,False,False,False,False,True,False,True
113221,41,38,326,11,18,18,0.43902439024390244,74,0.9,84.39024390243902,76.775,-0.09023843930635832,24.562725825933896,1.0,156.0,4,0.3617021276595745,9.810975609756097,0.2682926829268293,0.024390243902439025,20,18,False,False,False,False,True,False,False,False,False,False,True,True
113223,3,3,41,1,3,3,1.0,365,1.0,5.466666666666666,5.466666666666666,0.0,10.5,10.0,31.0,1,0.5,11.594444444444443,0.3333333333333333,0.0,3,3,False,False,False,False,True,False,False,False,True,False,False,True
113224,1,1,1,1,1,1,1.0,409,1.0,85.71666666666667,85.71666666666667,0.0,0.0,1.0,0.0,1,1.0,18.333333333333332,0.0,0.0,1,1,False,False,True,False,False,False,False,False,True,False,False,True
113225,2,2,2,2,2,2,1.0,392,1.0,70.06666666666666,70.06666666666666,0.0,0.0,2.0,2.0,1,1.0,12.391666666666667,0.0,0.0,2,2,False,False,False,True,False,False,False,False,True,False,False,True
113226,19,19,346,7,11,14,0.5789473684210527,45,5.5,65.37017543859649,39.12575757575757,-0.40147387836660814,21.583315458308054,7.0,64.0,2,0.32,15.17982456140351,0.3684210526315789,0.15789473684210525,2,11,False,False,False,False,False,True,False,False,False,False,True,True
113227,1,1,1,1,1,1,1.0,321,1.0,130.38333333333333,130.38333333333333,0.0,0.0,1.0,0.0,1,1.0,15.466666666666667,0.0,0.0,1,1,False,False,False,False,False,False,True,False,True,False,False,True
113230,42,42,300,2,9,19,0.21428571428571427,76,0.5294117647058824,95.75992063492065,82.37592592592593,-0.1397661424555734,9.475099650393656,1.0,32.0,5,0.5116279069767442,14.78015873015873,0.2619047619047619,0.0,17,9,False,False,True,False,False,False,False,False,True,False,False,True
113231,23,23,358,3,5,13,0.21739130434782608,50,1.6666666666666667,70.15434782608696,76.93,0.09658207058969355,23.008262978531345,1.0,105.0,3,0.28846153846153844,14.068115942028985,0.13043478260869565,0.0,3,5,False,False,False,False,False,False,True,True,False,False,False,True
113236,9,9,98,2,8,9,0.8888888888888888,289,1.1428571428571428,61.079629629629636,62.26041666666666,0.01933192856926269,15.06444489518283,2.0,39.0,2,0.4,8.072222222222221,0.3333333333333333,0.0,7,8,False,False,False,True,False,False,False,False,True,False,False,True
113237,2,2,14,2,2,2,1.0,367,1.0,97.15833333333333,97.15833333333333,0.0,0.0,14.0,14.0,1,0.6666666666666666,16.25,0.0,0.0,2,2,False,False,True,False,False,False,False,False,True,False,False,True
113241,20,20,255,4,10,13,0.5,141,1.4285714285714286,80.13499999999998,70.09333333333333,-0.12530937376510445,13.291531888559662,7.0,45.0,2,0.4594594594594595,14.965833333333336,0.45,0.05,7,10,True,False,False,False,False,False,False,False,False,True,False,True
113243,51,51,342,1,13,36,0.2549019607843137,45,1.4444444444444444,98.50555555555555,114.16666666666666,0.15898708476679263,12.058789325632981,2.0,75.0,3,0.5510204081632653,15.783006535947713,0.0784313725490196,0.058823529411764705,9,13,False,False,True,False,False,False,False,False,False,True,False,True
113245,15,15,98,5,14,15,0.9333333333333333,244,1.1666666666666667,90.81555555555558,91.03214285714287,0.0023849141291086506,8.366600265340756,1.0,31.0,3,0.5333333333333333,9.134444444444446,0.2,0.0,12,14,False,False,False,False,False,False,True,True,False,False,False,True
113248,10,10,75,1,10,10,1.0,321,1.0,93.69666666666666,93.69666666666666,0.0,13.207741837439299,1.0,34.0,4,0.45454545454545453,8.876666666666667,0.5,0.0,10,10,True,False,False,False,False,False,False,False,True,False,False,True
113253,42,42,259,3,21,33,0.5,59,2.3333333333333335,79.77936507936509,70.50396825396825,-0.11626310658363359,10.383944042255564,1.0,45.0,4,0.5263157894736842,13.445634920634921,0.14285714285714285,0.023809523809523808,9,21,False,False,True,False,False,False,False,False,False,True,False,True
113255,10,10,250,3,3,5,0.3,148,0.6,78.42999999999999,47.28333333333333,-0.3971269497216201,40.193359810290886,2.0,107.0,2,0.2222222222222222,11.921666666666667,0.2,0.0,5,3,False,False,True,False,False,False,False,False,True,False,False,True
113257,20,20,259,5,16,17,0.8,86,4.0,72.74166666666666,71.28125,-0.02007675564211241,24.21658962976412,3.0,98.0,2,0.3684210526315789,12.540000000000001,0.05,0.05,4,16,False,False,True,False,False,False,False,False,False,False,True,True
113259,48,48,347,3,17,32,0.3541666666666667,45,2.0,121.18437499999999,123.91470588235295,0.022530387125839938,8.260526982028685,2.0,47.0,2,0.6,19.065277777777776,0.041666666666666664,0.020833333333333332,8,16,False,False,True,False,False,False,False,False,False,True,False,True
113260,70,68,347,3,17,35,0.24285714285714285,45,0.5333333333333333,96.3790476190476,129.95196078431374,0.3483424457353847,8.657694934536567,2.0,64.0,4,0.64,17.00880952380952,0.18571428571428572,0.02857142857142857,30,16,False,False,True,False,False,False,False,False,True,False,False,True
113263,22,22,223,3,11,20,0.5,149,2.2,73.99848484848486,66.92575757575756,-0.0955793525665968,13.912913461878947,1.0,45.0,4,0.34375,15.65151515151515,0.22727272727272727,0.0,5,11,False,False,True,False,False,False,False,True,False,False,False,True
113266,2,2,152,1,1,2,0.5,146,1.0,110.675,142.06666666666666,0.28363828024998117,0.0,152.0,152.0,1,0.09090909090909091,14.958333333333334,0.5,0.0,1,1,False,False,False,False,False,False,True,True,False,False,False,True
113267,6,6,108,1,4,6,0.6666666666666666,146,0.8,114.33055555555553,123.45833333333331,0.07983673072717999,26.089078174592522,1.0,63.0,3,0.1875,12.394444444444446,0.0,0.16666666666666666,5,4,False,False,False,False,True,False,False,False,False,True,False,True
113268,9,9,69,3,9,9,1.0,318,1.0,92.46666666666665,92.46666666666665,0.0,7.8888766627448295,1.0,23.0,2,0.6,10.507407407407408,0.2222222222222222,0.0,9,9,False,False,True,False,False,False,False,False,True,False,False,True
113270,19,19,179,2,12,19,0.631578947368421,201,1.7142857142857142,85.0622807017544,88.80694444444443,0.04402261157115658,16.777869756922268,1.0,65.0,3,0.34615384615384615,13.190350877192982,0.21052631578947367,0.0,7,12,False,False,False,False,True,False,False,True,False,False,False,True
113272,8,8,52,2,8,8,1.0,308,1.0,74.86458333333333,74.86458333333333,0.0,6.986868148935704,3.0,23.0,2,0.625,12.854166666666666,0.0,0.0,8,8,False,False,True,False,False,False,False,False,True,False,False,True
113274,1,1,1,1,1,1,1.0,396,1.0,74.85,74.85,0.0,0.0,1.0,0.0,1,1.0,9.15,1.0,0.0,1,1,True,False,False,False,False,False,False,False,True,False,False,True
113283,1,1,1,1,1,1,1.0,394,1.0,116.11666666666666,116.11666666666666,0.0,0.0,1.0,0.0,1,1.0,9.45,0.0,0.0,1,1,False,False,False,True,False,False,False,False,True,False,False,True
113284,3,3,32,2,3,3,1.0,142,1.0,65.67222222222223,65.67222222222223,0.0,8.0,8.0,24.0,1,0.6,12.388888888888888,0.0,0.0,3,3,False,False,True,False,False,False,False,False,False,True,False,True
113288,43,43,229,4,15,25,0.3488372093023256,162,0.625,69.6829457364341,82.37555555555556,0.18214800888483476,8.415412110986152,1.0,37.0,4,0.6060606060606061,11.590310077519382,0.23255813953488372,0.023255813953488372,24,15,False,False,False,False,False,False,True,False,True,False,False,True
113289,5,5,118,2,4,5,0.8,108,1.0,87.99,94.70416666666667,0.0763060196234421,12.816005617976296,11.0,47.0,1,0.29411764705882354,15.086666666666668,0.2,0.0,3,3,False,False,False,True,False,False,False,False,False,True,False,True
113293,45,44,270,12,18,32,0.4,48,1.3846153846153846,94.26148148148148,106.42314814814817,0.12902053389704,16.604477639659443,1.0,96.0,5,0.41025641025641024,9.417407407407406,0.06666666666666667,0.0,13,18,False,False,False,True,False,False,False,False,False,False,True,True
113295,29,29,261,4,11,13,0.3793103448275862,136,0.625,105.19195402298848,94.24848484848485,-0.10403332912812005,14.19520434973066,3.0,70.0,2,0.47368421052631576,10.51264367816092,0.2413793103448276,0.0,16,10,False,False,True,False,False,False,False,False,True,False,False,True
113296,87,83,347,7,15,31,0.1724137931034483,45,0.35714285714285715,82.00862068965515,67.69666666666667,-0.17451767756403483,5.608232475397849,1.0,33.0,11,0.7,14.737547892720304,0.20689655172413793,0.034482758620689655,42,15,False,False,False,False,True,False,False,False,True,False,False,True
113298,6,6,166,1,3,6,0.5,197,1.0,79.69444444444444,102.31111111111109,0.28379226211223396,27.095387061269303,1.0,64.0,2,0.20833333333333334,15.769444444444444,0.0,0.0,3,3,False,False,True,False,False,False,False,True,False,False,False,True
113299,2,2,104,1,1,2,0.5,123,1.0,88.26666666666667,60.733333333333334,-0.3119335347432024,0.0,104.0,104.0,1,0.13333333333333333,14.633333333333333,0.5,0.0,1,1,False,False,True,False,False,False,False,False,False,True,False,True
113300,3,3,241,1,1,2,0.3333333333333333,116,1.0,45.544444444444444,56.3,0.2361551597950719,10.5,110.0,131.0,1,0.08571428571428572,12.316666666666668,0.3333333333333333,0.0,1,1,False,False,False,True,False,False,False,False,True,False,False,True
113302,19,18,256,9,12,18,0.631578947368421,128,12.0,85.35087719298247,67.11944444444443,-0.21360568687906847,27.53695608845109,1.0,104.0,3,0.2702702702702703,16.3359649122807,0.21052631578947367,0.0,1,12,False,False,False,True,False,False,False,False,False,True,False,True
113303,55,55,347,11,25,47,0.45454545454545453,47,3.0,71.67333333333333,66.87733333333334,-0.06691470560878048,15.518927334843175,1.0,112.0,4,0.52,16.14121212121212,0.2909090909090909,0.0,8,24,False,False,False,False,True,False,False,False,False,False,True,True
113306,2,2,4,2,2,2,1.0,372,1.0,129.65,129.65,0.0,0.0,4.0,4.0,1,2.0,13.55,0.5,0.0,2,2,False,False,False,False,True,False,False,False,True,False,False,True
113308,5,5,58,2,5,5,1.0,342,1.0,130.18666666666667,130.18666666666667,0.0,19.345542122153102,3.0,48.0,1,0.3333333333333333,17.3,0.2,0.2,5,5,False,False,True,False,False,False,False,False,True,False,False,True
113316,44,43,250,6,25,40,0.5681818181818182,150,6.0,97.46098484848484,98.73133333333334,0.01303443102717884,13.078040913583791,2.0,85.0,3,0.5833333333333334,14.885606060606058,0.25,0.022727272727272728,4,24,False,True,False,False,False,False,False,True,False,False,False,True
113317,66,64,333,10,20,27,0.30303030303030304,45,0.6060606060606061,82.96515151515152,89.16999999999999,0.07478861150172561,12.291970728028042,1.0,98.0,6,0.625,14.348737373737373,0.24242424242424243,0.015151515151515152,33,20,False,False,False,False,True,False,False,False,True,False,False,True
113321,25,25,105,6,17,25,0.68,51,0.8,138.08866666666665,135.41078431372551,-0.01939248468091376,6.040229714174784,1.0,24.0,4,0.6875,12.215333333333334,0.08,0.04,20,16,False,False,False,True,False,False,False,False,False,False,True,True
113322,27,27,106,9,21,27,0.7777777777777778,50,0.9523809523809523,133.64320987654324,131.7857142857143,-0.013898914823617657,7.605276897417379,1.0,41.0,5,0.6875,15.459259259259259,0.0,0.037037037037037035,21,20,False,False,False,True,False,False,False,False,False,False,True,True
113323,8,6,18,8,8,8,1.0,51,1.0,147.21041666666667,147.21041666666667,0.0,2.4411439272335804,0.0,7.0,2,1.3333333333333333,11.187500000000002,0.0,0.0,8,8,False,False,False,True,False,False,False,False,False,False,True,True
113325,1,1,1,1,1,1,1.0,363,1.0,90.66666666666667,90.66666666666667,0.0,0.0,1.0,0.0,1,1.0,12.016666666666667,0.0,0.0,1,1,False,False,False,False,False,False,True,False,True,False,False,True
113327,2,2,87,1,2,2,1.0,304,1.0,83.71666666666667,83.71666666666667,0.0,0.0,87.0,87.0,1,0.15384615384615385,11.858333333333334,0.0,0.0,2,2,False,False,True,False,False,False,False,True,False,False,False,True
113334,16,14,254,9,15,15,0.9375,46,15.0,102.871875,104.63000000000001,0.017090434095810996,41.80505019997251,1.0,171.0,3,0.21621621621621623,12.744791666666666,0.4375,0.0625,1,15,True,False,False,False,False,False,False,False,False,False,True,True
113336,5,5,135,1,3,5,0.6,252,1.0,106.64000000000001,129.37222222222223,0.2131678753021588,21.579793789561567,3.0,64.0,1,0.2,10.116666666666667,0.4,0.0,3,3,False,False,False,False,False,True,False,False,True,False,False,True
113337,17,17,210,2,7,15,0.4117647058823529,70,0.875,56.4735294117647,48.259523809523806,-0.1454487737493831,13.142845011640365,5.0,42.0,2,0.45161290322580644,11.323529411764707,0.4117647058823529,0.11764705882352941,8,7,False,False,False,False,False,True,False,False,False,True,False,True
