IdPersona,NumPagosEconomia,MediaIntervaloMeses,StdIntervaloMeses,UltimoPagoMesEconomia,PrimerPagoMesEconomia,MesesConPagoEconomia,PorcentajeMesesPagados,TotalPagadoEconomia,media_pagoEconomia,StdPagoEconomia,CoefVarPagoEconomia,PctPagoMetalico,PctPagoRecibo,PctPagoTarjeta,PctPagoTransferencia,NumAbonosDistintos,AbonoMasRecuente,TienePagos
100172,12,1.0151515151515151,0.031139957766460953,9,10,12,0.9230769230769231,559.1999999999999,46.599999999999994,0.5427204202399726,0.011646360949355635,0.0,1.0,0.0,0.0,1,JO00 - QUOTA DESCOMPTE JOVE (DE 18 A 25 ANYS),True
100173,12,1.0151515151515151,0.031139957766460953,9,10,12,0.9230769230769231,536.3499999999999,44.695833333333326,6.89520447100517,0.15426951366097147,0.0,1.0,0.0,0.0,1,JO00 - QUOTA DESCOMPTE JOVE (DE 18 A 25 ANYS),True
100177,12,1.0151515151515151,0.031139957766460953,9,10,12,0.9230769230769231,400.00000000000006,33.333333333333336,11.268385649751039,0.3380515694925311,0.0,1.0,0.0,0.0,2,AG00 - GENT GRAN (MES DE 65 ANYS),True
100187,12,1.0151515151515151,0.031139957766460953,9,10,12,0.9230769230769231,712.5000000000001,59.37500000000001,1.0402141387932866,0.017519396021781666,0.0,1.0,0.0,0.0,1,AA00 - ADULTS ( 26 A 64 ANYS ),True
100202,12,1.0151515151515151,0.031139957766460953,9,10,12,0.9230769230769231,458.7000000000001,38.22500000000001,0.6784005252999681,0.017747561158926565,0.0,1.0,0.0,0.0,1,AG00 - GENT GRAN (MES DE 65 ANYS),True
100206,12,1.0151515151515151,0.031139957766460953,9,10,12,0.9230769230769231,951.6500000000001,79.30416666666667,28.613771782239063,0.3608104464738809,0.0,1.0,0.0,0.0,2,AA00 - ADULTS ( 26 A 64 ANYS ),True
100211,12,1.0151515151515151,0.031139957766460953,9,10,12,0.9230769230769231,571.55,47.62916666666666,12.242557262816186,0.25703908171427564,0.0,1.0,0.0,0.0,2,MA00 - ADULTS MATINS ( DE 7 A 16 MES CAPS DE SETMANA),True
100217,8,1.0095238095238095,0.037089909350945825,9,2,8,0.6153846153846154,308.8,38.6,0.0,0.0,0.0,1.0,0.0,0.0,1,CR01 - CARNET ROSA (TARJETA REDUÏDA),True
100228,12,1.0151515151515151,0.031139957766460953,9,10,12,0.9230769230769231,712.5000000000001,59.37500000000001,1.0402141387932866,0.017519396021781666,0.0,1.0,0.0,0.0,1,AA00 - ADULTS ( 26 A 64 ANYS ),True
100233,2,1.0333333333333334,0.0,11,10,2,0.15384615384615385,115.3,57.65,0.0,0.0,0.0,1.0,0.0,0.0,1,AA00 - ADULTS ( 26 A 64 ANYS ),True
100245,3,1.0333333333333334,0.0,9,7,3,0.23076923076923078,57.1,19.033333333333335,16.945230400715516,0.8902923152740201,0.0,0.0,1.0,0.0,2,QUOTA MANTENIMENT - MENSUAL,True
100260,12,1.0151515151515151,0.031139957766460953,9,10,12,0.9230769230769231,712.5000000000001,59.37500000000001,1.0402141387932866,0.017519396021781666,0.0,1.0,0.0,0.0,1,AA00 - ADULTS ( 26 A 64 ANYS ),True
100288,12,1.0151515151515151,0.031139957766460953,9,10,12,0.9230769230769231,458.7000000000001,38.22500000000001,0.6784005252999681,0.017747561158926565,0.0,1.0,0.0,0.0,1,CR01 - CARNET ROSA (TARJETA REDUÏDA),True
100293,8,1.0095238095238095,0.037089909350945825,5,10,8,0.6153846153846154,422.45,52.80625,3.1365856664304808,0.05939800054786092,0.0,1.0,0.0,0.0,2,MA00 - ADULTS MATINS ( DE 7 A 16 MES CAPS DE SETMANA),True
100296,12,1.0151515151515151,0.031139957766460953,9,10,12,0.9230769230769231,458.7000000000001,38.22500000000001,0.6784005252999681,0.017747561158926565,0.0,1.0,0.0,0.0,1,CR01 - CARNET ROSA (TARJETA REDUÏDA),True
100305,4,1.0222222222222221,0.019245008972987587,1,10,4,0.3076923076923077,132.70000000000002,33.175000000000004,0.6499999999999986,0.01959306706857569,0.0,1.0,0.0,0.0,1,AF00 - ADULTS C.S. (DIVENDRES TARDA MES CAP DE SETMANA),True
100313,12,1.0151515151515151,0.031139957766460953,9,10,12,0.9230769230769231,458.7000000000001,38.22500000000001,0.6784005252999681,0.017747561158926565,0.0,1.0,0.0,0.0,1,AG00 - GENT GRAN (MES DE 65 ANYS),True
100314,12,1.0151515151515151,0.031139957766460953,9,10,12,0.9230769230769231,623.74,51.97833333333333,13.527300902137489,0.26024883898042434,0.0,1.0,0.0,0.0,1,AA00 - ADULTS ( 26 A 64 ANYS ),True
100317,12,1.0151515151515151,0.031139957766460953,9,10,12,0.9230769230769231,712.5000000000001,59.37500000000001,1.0402141387932866,0.017519396021781666,0.0,1.0,0.0,0.0,1,AA00 - ADULTS ( 26 A 64 ANYS ),True
100318,12,1.0151515151515151,0.031139957766460953,9,10,12,0.9230769230769231,559.1999999999999,46.599999999999994,0.5427204202399726,0.011646360949355635,0.0,1.0,0.0,0.0,1,JO00 - QUOTA DESCOMPTE JOVE (DE 18 A 25 ANYS),True
100329,12,1.0151515151515151,0.031139957766460953,9,10,12,0.9230769230769231,458.7000000000001,38.22500000000001,0.6784005252999681,0.017747561158926565,0.0,1.0,0.0,0.0,1,CR01 - CARNET ROSA (TARJETA REDUÏDA),True
100346,6,2.2333333333333334,2.701954025433363,9,10,6,0.46153846153846156,227.1,37.85,0.8215838362577492,0.021706310072859954,0.0,1.0,0.0,0.0,1,AG00 - GENT GRAN (MES DE 65 ANYS),True
100352,12,1.0151515151515151,0.031139957766460953,9,10,12,0.9230769230769231,342.45000000000005,28.537500000000005,14.320394309578848,0.501809699853836,0.0,1.0,0.0,0.0,2,AG00 - GENT GRAN (MES DE 65 ANYS),True
100353,12,1.0151515151515151,0.031139957766460953,9,10,12,0.9230769230769231,458.7000000000001,38.22500000000001,0.6784005252999681,0.017747561158926565,0.0,1.0,0.0,0.0,1,AG00 - GENT GRAN (MES DE 65 ANYS),True
100372,10,1.0148148148148148,0.03379312516832348,9,12,10,0.7692307692307693,384.50000000000006,38.45,0.4743416490252569,0.012336583849811622,0.0,1.0,0.0,0.0,1,AG00 - GENT GRAN (MES DE 65 ANYS),True
100374,4,3.0444444444444443,0.038490017945975175,9,12,4,0.3076923076923077,435.77,108.9425,2.135000000000005,0.01959749409091957,0.0,1.0,0.0,0.0,1,AG03 - GENT GRAN - TRIMESTRAL,True
100377,12,1.0151515151515151,0.031139957766460953,9,10,12,0.9230769230769231,611.55,50.9625,1.243734296383275,0.024404891761261222,0.0,1.0,0.0,0.0,1,MA00 - ADULTS MATINS ( DE 7 A 16 MES CAPS DE SETMANA),True
100384,12,1.0151515151515151,0.031139957766460953,9,10,12,0.9230769230769231,405.89999999999986,33.82499999999999,0.5879471219266378,0.017382028733973036,0.0,1.0,0.0,0.0,1,AF00 - ADULTS C.S. (DIVENDRES TARDA MES CAP DE SETMANA),True
100397,1,0.0,0.0,3,3,1,0.07692307692307693,59.95,59.95,0.0,0.0,0.0,1.0,0.0,0.0,1,AA00 - ADULTS ( 26 A 64 ANYS ),True
100404,12,1.0151515151515151,0.031139957766460953,9,10,12,0.9230769230769231,559.1999999999999,46.599999999999994,0.5427204202399726,0.011646360949355635,0.0,1.0,0.0,0.0,1,JO00 - QUOTA DESCOMPTE JOVE (DE 18 A 25 ANYS),True
100405,12,1.0151515151515151,0.031139957766460953,9,10,12,0.9230769230769231,390.4500000000001,32.53750000000001,0.5653337710833067,0.0173748373748231,0.0,1.0,0.0,0.0,1,AM00 - INFANTIL (DE 6 A 17 ANYS),True
100411,12,1.0151515151515151,0.031139957766460953,9,10,12,0.9230769230769231,712.5000000000001,59.37500000000001,1.0402141387932866,0.017519396021781666,0.0,1.0,0.0,0.0,1,AA00 - ADULTS ( 26 A 64 ANYS ),True
100413,9,1.0125,0.03535533905932741,6,10,9,0.6923076923076923,266.37,29.596666666666668,0.5750000000000011,0.01942786349814172,0.0,1.0,0.0,0.0,1,AT01 -  ATUR TOTAL,True
100414,12,1.0151515151515151,0.031139957766460953,9,10,12,0.9230769230769231,356.31000000000006,29.692500000000006,0.5201070693966433,0.017516445883527597,0.0,1.0,0.0,0.0,1,AA00 - ADULTS ( 26 A 64 ANYS ),True
100417,12,1.0151515151515151,0.031139957766460953,9,10,12,0.9230769230769231,712.5000000000001,59.37500000000001,1.0402141387932866,0.017519396021781666,0.0,1.0,0.0,0.0,1,AA00 - ADULTS ( 26 A 64 ANYS ),True
100418,8,1.0095238095238095,0.037089909350945825,5,10,8,0.6153846153846154,243.25,30.40625,5.928769897710654,0.19498523815697938,0.0,0.9350462487153135,0.06495375128468654,0.0,1,AM00 - INFANTIL (DE 6 A 17 ANYS),True
